index,method,url,protocol,userAgent,pragma,cacheControl,accept,acceptEncoding,acceptCharset,acceptLanguage,host,connection,contentLength,contentType,cookie,payload,label
18935,POST,http://localhost:8080/tienda1/publico/vaciar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,18,application/x-www-form-urlencoded,JSESSIONID=BCC184AD27D580E840B5F00DAC0D2E2A,B2A=Vaciar+carrito,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,modo=registro,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,login=auto,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,password=cho1no,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,nombre=Teofan%EDa,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,apellidos=Consul+Viladric,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,email=markovsky.nevin%40programagestionerp.om,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,dni=38859212E,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,direccion=Puig+Adan+166+5%3FG,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,ciudad=Granyena+de+les+Garrigues,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,cp=40358,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,provincia=Almer%EDa,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,ntc=579759170485175,anom
18936,POST,http://localhost:8080/tienda1/miembros/editar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,269,application/x-www-form-urlencoded,JSESSIONID=A4BD44CA1A1F36FF77558D93B7E4FAA3,B1=Registrar,anom
18937,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,69,application/x-www-form-urlencoded,JSESSIONID=708E5D8DB153823D9203F6C9519BC2C6,id=3,anom
18937,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,69,application/x-www-form-urlencoded,JSESSIONID=708E5D8DB153823D9203F6C9519BC2C6,nombre=Vino+Rioja,anom
18937,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,69,application/x-www-form-urlencoded,JSESSIONID=708E5D8DB153823D9203F6C9519BC2C6,precio=85%2F,anom
18937,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,69,application/x-www-form-urlencoded,JSESSIONID=708E5D8DB153823D9203F6C9519BC2C6,cantidad=7,anom
18937,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,69,application/x-www-form-urlencoded,JSESSIONID=708E5D8DB153823D9203F6C9519BC2C6,B1=A%F1adir+al+carrito,anom
18938,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,67,application/x-www-form-urlencoded,JSESSIONID=B92D69468644144D7130BC0BC3D07394,id=3,anom
18938,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,67,application/x-www-form-urlencoded,JSESSIONID=B92D69468644144D7130BC0BC3D07394,nombre=Vino+Rioja,anom
18938,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,67,application/x-www-form-urlencoded,JSESSIONID=B92D69468644144D7130BC0BC3D07394,precioA=85,anom
18938,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,67,application/x-www-form-urlencoded,JSESSIONID=B92D69468644144D7130BC0BC3D07394,cantidad=7,anom
18938,POST,http://localhost:8080/tienda1/publico/anadir.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,67,application/x-www-form-urlencoded,JSESSIONID=B92D69468644144D7130BC0BC3D07394,B1=A%F1adir+al+carrito,anom
18939,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,96,application/x-www-form-urlencoded,JSESSIONID=6E22BC9854AD5BEACB9D1EE385DA3909,modo=%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,anom
18939,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,96,application/x-www-form-urlencoded,JSESSIONID=6E22BC9854AD5BEACB9D1EE385DA3909,login=rybczyns,anom
18939,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,96,application/x-www-form-urlencoded,JSESSIONID=6E22BC9854AD5BEACB9D1EE385DA3909,pwd=2a530na9,anom
18939,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,96,application/x-www-form-urlencoded,JSESSIONID=6E22BC9854AD5BEACB9D1EE385DA3909,remember=on,anom
18939,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,96,application/x-www-form-urlencoded,JSESSIONID=6E22BC9854AD5BEACB9D1EE385DA3909,B1=Entrar,anom
18940,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,65,application/x-www-form-urlencoded,JSESSIONID=88456457505919C9797E57292DE8095E,modo=entrar,anom
18940,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,65,application/x-www-form-urlencoded,JSESSIONID=88456457505919C9797E57292DE8095E,login=%2Bna%27kina,anom
18940,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,65,application/x-www-form-urlencoded,JSESSIONID=88456457505919C9797E57292DE8095E,pwd=2a530na9,anom
18940,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,65,application/x-www-form-urlencoded,JSESSIONID=88456457505919C9797E57292DE8095E,remember=on,anom
18940,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,65,application/x-www-form-urlencoded,JSESSIONID=88456457505919C9797E57292DE8095E,B1=Entrar,anom
18941,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,62,application/x-www-form-urlencoded,JSESSIONID=DBB15011037F148B3572760068229F88,modo=entrar,anom
18941,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,62,application/x-www-form-urlencoded,JSESSIONID=DBB15011037F148B3572760068229F88,login=rybczyns,anom
18941,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,62,application/x-www-form-urlencoded,JSESSIONID=DBB15011037F148B3572760068229F88,pwd=2a530na9,anom
18941,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,62,application/x-www-form-urlencoded,JSESSIONID=DBB15011037F148B3572760068229F88,remember=on,anom
18941,POST,http://localhost:8080/tienda1/publico/autenticar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,62,application/x-www-form-urlencoded,JSESSIONID=DBB15011037F148B3572760068229F88,B1A=Entrar,anom
18942,POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,78,application/x-www-form-urlencoded,JSESSIONID=7664FF49E33A799F5EBD9D404C24EA34,id=1%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,anom
18943,POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,5,application/x-www-form-urlencoded,JSESSIONID=1BE8D5A68FC4D69157C4FD92042F1651,idA=1,anom
18944,POST,http://localhost:8080/tienda1/publico/entrar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,34,application/x-www-form-urlencoded,JSESSIONID=04CAA903A28ABFB262A50A2A92413AF3,errorMsgA=Credenciales+incorrectas,anom
18945,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,39,application/x-www-form-urlencoded,JSESSIONID=6B1280D2FA7613E50B800A8C5210A83D,modo=insertar+,anom
18945,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,39,application/x-www-form-urlencoded,JSESSIONID=6B1280D2FA7613E50B800A8C5210A83D,precio=4296,anom
18945,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,39,application/x-www-form-urlencoded,JSESSIONID=6B1280D2FA7613E50B800A8C5210A83D,B1=Confirmar,anom
18946,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,108,application/x-www-form-urlencoded,JSESSIONID=3FF1DA83C941A1C00ECDEED6D58B5AC9,modo=insertar,anom
18946,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,108,application/x-www-form-urlencoded,JSESSIONID=3FF1DA83C941A1C00ECDEED6D58B5AC9,precio=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,anom
18946,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,108,application/x-www-form-urlencoded,JSESSIONID=3FF1DA83C941A1C00ECDEED6D58B5AC9,B1=Confirmar,anom
18947,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,41,application/x-www-form-urlencoded,JSESSIONID=DA2404783FAD3763B0138BA56C0EBFDE,modo=insertar,anom
18947,POST,http://localhost:8080/tienda1/publico/pagar.jsp,HTTP/1.1,Mozilla/5.0 (compatible Konqueror/3.5 Linux) KHTML/3.6.4 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5,text/out","x-gzip, x-deflate, gzip, deflate, compress","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,close,41,application/x-www-form-urlencoded,JSESSIONID=DA2404783FAD3763B0138BA56C0EBFDE,precio=4296,anom
